year,commodity_type_en,commodity_type_fr,solicitation_code,contracts_count,original_value,amendment_value,department_en,department_fr
2018,Service,Services,TN,15,359248.86,0,Civilian Review and Complaints Commission for the RCMP,Commission civile d'examen et de traitement des plaintes relatives à la Gendarmerie royale du Canada
2018,Good,Biens,TN,4,68414.56,0,Civilian Review and Complaints Commission for the RCMP,Commission civile d'examen et de traitement des plaintes relatives à la Gendarmerie royale du Canada
2018,Construction,Construction,TN,0,0,0,Civilian Review and Complaints Commission for the RCMP,Commission civile d'examen et de traitement des plaintes relatives à la Gendarmerie royale du Canada
2017,Service,Services,TC,15,686032.70,265839.20,Civilian Review and Complaints Commission for the RCMP,Commission civile d'examen et de traitement des plaintes relatives à la Gendarmerie royale du Canada
2017,Good,Biens,TC,4,46871.13,0,Civilian Review and Complaints Commission for the RCMP,Commission civile d'examen et de traitement des plaintes relatives à la Gendarmerie royale du Canada
2017,Construction,Construction,TC,0,0,0,Civilian Review and Complaints Commission for the RCMP,Commission civile d'examen et de traitement des plaintes relatives à la Gendarmerie royale du Canada
2017,Service,Services,OB,0,0,0,Civilian Review and Complaints Commission for the RCMP,Commission civile d'examen et de traitement des plaintes relatives à la Gendarmerie royale du Canada
2017,Good,Biens,OB,3,77597.10,0,Civilian Review and Complaints Commission for the RCMP,Commission civile d'examen et de traitement des plaintes relatives à la Gendarmerie royale du Canada
2017,Construction,Construction,OB,0,0,0,Civilian Review and Complaints Commission for the RCMP,Commission civile d'examen et de traitement des plaintes relatives à la Gendarmerie royale du Canada
2017,Service,Services,TN,19,612749.34,0,Civilian Review and Complaints Commission for the RCMP,Commission civile d'examen et de traitement des plaintes relatives à la Gendarmerie royale du Canada
2017,Good,Biens,TN,0,0,0,Civilian Review and Complaints Commission for the RCMP,Commission civile d'examen et de traitement des plaintes relatives à la Gendarmerie royale du Canada
2017,Construction,Construction,TN,0,0,0,Civilian Review and Complaints Commission for the RCMP,Commission civile d'examen et de traitement des plaintes relatives à la Gendarmerie royale du Canada
2017,Service,Services,OB,703,57767111.64,35007789.69,Correctional Service of Canada,Service correctionnel du Canada
2017,Good,Biens,OB,1518,122273655.62,13591099.64,Correctional Service of Canada,Service correctionnel du Canada
2017,Construction,Construction,OB,44,16329171.15,715511.68,Correctional Service of Canada,Service correctionnel du Canada
2017,Service,Services,TC,187,10134215.92,1572453.13,Correctional Service of Canada,Service correctionnel du Canada
2017,Good,Biens,TC,331,10322341.82,175225.09,Correctional Service of Canada,Service correctionnel du Canada
2017,Construction,Construction,TC,115,3783688.09,109756.24,Correctional Service of Canada,Service correctionnel du Canada
2017,Service,Services,TN,164,7693282.85,2196819.70,Correctional Service of Canada,Service correctionnel du Canada
2017,Good,Biens,TN,222,12479710.31,125171.10,Correctional Service of Canada,Service correctionnel du Canada
2017,Construction,Construction,TN,23,512454.64,61489.38,Correctional Service of Canada,Service correctionnel du Canada
2017,Service,Services,AC,95,12892278.25,19396033.79,Correctional Service of Canada,Service correctionnel du Canada
2017,Good,Biens,AC,83,5024735.32,14757.31,Correctional Service of Canada,Service correctionnel du Canada
2017,Construction,Construction,AC,1,39321.45,0,Correctional Service of Canada,Service correctionnel du Canada
2018,Service,Services,OB,669,68729303.05,24280942.10,Correctional Service of Canada,Service correctionnel du Canada
2018,Good,Biens,OB,1490,103266546.93,4709340.70,Correctional Service of Canada,Service correctionnel du Canada
2018,Construction,Construction,OB,65,8071359.73,666571.33,Correctional Service of Canada,Service correctionnel du Canada
2018,Service,Services,AC,151,13785047.84,23708453.41,Correctional Service of Canada,Service correctionnel du Canada
2018,Good,Biens,AC,51,2094140.48,5005546.93,Correctional Service of Canada,Service correctionnel du Canada
2018,Construction,Construction,AC,2,50174.34,0,Correctional Service of Canada,Service correctionnel du Canada
2018,Service,Services,TC,222,10231291.17,4296441.04,Correctional Service of Canada,Service correctionnel du Canada
2018,Good,Biens,TC,648,25812770.23,121424.47,Correctional Service of Canada,Service correctionnel du Canada
2018,Construction,Construction,TC,119,8322541.86,688249.46,Correctional Service of Canada,Service correctionnel du Canada
2018,Service,Services,TN,224,12083230.17,11694612.60,Correctional Service of Canada,Service correctionnel du Canada
2018,Good,Biens,TN,215,10163777.42,3066997.10,Correctional Service of Canada,Service correctionnel du Canada
2018,Construction,Construction,TN,29,2405120.46,33132.35,Correctional Service of Canada,Service correctionnel du Canada
2019,Service,Services,AC,187,79765813.79,104608093.46,Correctional Service of Canada,Service correctionnel du Canada
2019,Good,Biens,AC,12,1094100.46,10929.36,Correctional Service of Canada,Service correctionnel du Canada
2019,Construction,Construction,AC,0,0,0,Correctional Service of Canada,Service correctionnel du Canada
2019,Service,Services,TC,180,7625364.97,1259973.78,Correctional Service of Canada,Service correctionnel du Canada
2019,Good,Biens,TC,368,14093037.63,1404460.82,Correctional Service of Canada,Service correctionnel du Canada
2019,Construction,Construction,TC,111,3369512.68,116767.17,Correctional Service of Canada,Service correctionnel du Canada
2019,Service,Services,OB,527,43124044.90,16948944.21,Correctional Service of Canada,Service correctionnel du Canada
2019,Good,Biens,OB,1448,98405629.43,3957356.06,Correctional Service of Canada,Service correctionnel du Canada
2019,Construction,Construction,OB,58,7078166.89,1124848.72,Correctional Service of Canada,Service correctionnel du Canada
2019,Service,Services,TN,277,23855271.62,3616596.87,Correctional Service of Canada,Service correctionnel du Canada
2019,Good,Biens,TN,241,15064823.33,1379739.11,Correctional Service of Canada,Service correctionnel du Canada
2019,Construction,Construction,TN,21,471459.64,0,Correctional Service of Canada,Service correctionnel du Canada
2020,Service,Services,AC,148,46833521.00,16512237.74,Correctional Service of Canada,Service correctionnel du Canada
2020,Good,Biens,AC,12,1100197.28,0,Correctional Service of Canada,Service correctionnel du Canada
2020,Construction,Construction,AC,3,1208452.51,15309.13,Correctional Service of Canada,Service correctionnel du Canada
2020,Service,Services,TN,237,30281822.06,1469328.58,Correctional Service of Canada,Service correctionnel du Canada
2020,Good,Biens,TN,260,14821298.67,39937.36,Correctional Service of Canada,Service correctionnel du Canada
2020,Construction,Construction,TN,22,434882.56,0,Correctional Service of Canada,Service correctionnel du Canada
2020,Service,Services,OB,475,40904699.42,11556661.77,Correctional Service of Canada,Service correctionnel du Canada
2020,Good,Biens,OB,1477,87996591.49,2891207.11,Correctional Service of Canada,Service correctionnel du Canada
2020,Construction,Construction,OB,29,2221310.96,350379.57,Correctional Service of Canada,Service correctionnel du Canada
2020,Service,Services,TC,119,16737061.28,1410896.24,Correctional Service of Canada,Service correctionnel du Canada
2020,Good,Biens,TC,234,14574682.00,1249296.92,Correctional Service of Canada,Service correctionnel du Canada
2020,Construction,Construction,TC,89,3316596.56,50227.62,Correctional Service of Canada,Service correctionnel du Canada
2021,Service,Services,TC,91,12640088.22,39696.45,Correctional Service of Canada,Service correctionnel du Canada
2021,Good,Biens,TC,187,13470501.49,93702.56,Correctional Service of Canada,Service correctionnel du Canada
2021,Construction,Construction,TC,77,2884899.91,5685.5,Correctional Service of Canada,Service correctionnel du Canada
2021,Service,Services,TN,208,24153348.63,3181093.31,Correctional Service of Canada,Service correctionnel du Canada
2021,Good,Biens,TN,192,6860788.44,17030.72,Correctional Service of Canada,Service correctionnel du Canada
2021,Construction,Construction,TN,18,333195.12,15377.04,Correctional Service of Canada,Service correctionnel du Canada
2021,Service,Services,OB,474,129480770.45,6849177.87,Correctional Service of Canada,Service correctionnel du Canada
2021,Good,Biens,OB,1200,62087792.44,941785.86,Correctional Service of Canada,Service correctionnel du Canada
2021,Construction,Construction,OB,30,1437261.88,148839.9,Correctional Service of Canada,Service correctionnel du Canada
2021,Service,Services,AC,102,58863065.54,1155223.63,Correctional Service of Canada,Service correctionnel du Canada
2021,Good,Biens,AC,25,2142954.71,0,Correctional Service of Canada,Service correctionnel du Canada
2021,Construction,Construction,AC,0,0,0,Correctional Service of Canada,Service correctionnel du Canada
2020,Service,Services,OB,2,350541.27,218310.09,Courts Administration Service,Service administratif des tribunaux judiciaires
2020,Good,Biens,OB,1,95332.09,0,Courts Administration Service,Service administratif des tribunaux judiciaires
2020,Construction,Construction,OB,0,0,0,Courts Administration Service,Service administratif des tribunaux judiciaires
2020,Service,Services,ST,47,7989266.82,581210.24,Courts Administration Service,Service administratif des tribunaux judiciaires
2020,Good,Biens,ST,15,995226.19,110952.96,Courts Administration Service,Service administratif des tribunaux judiciaires
2020,Construction,Construction,ST,0,0,0,Courts Administration Service,Service administratif des tribunaux judiciaires
2020,Service,Services,TC,7,206498.20,43939.40,Courts Administration Service,Service administratif des tribunaux judiciaires
2020,Good,Biens,TC,21,869885.03,0,Courts Administration Service,Service administratif des tribunaux judiciaires
2020,Construction,Construction,TC,1,69939.12,0,Courts Administration Service,Service administratif des tribunaux judiciaires
2020,Service,Services,TN,49,2523826.43,84183.62,Courts Administration Service,Service administratif des tribunaux judiciaires
2020,Good,Biens,TN,30,786284.90,77788.48,Courts Administration Service,Service administratif des tribunaux judiciaires
2020,Construction,Construction,TN,0,0,0,Courts Administration Service,Service administratif des tribunaux judiciaires
2020,Service,Services,AC,1,56373.44,105045.12,Courts Administration Service,Service administratif des tribunaux judiciaires
2020,Good,Biens,AC,0,0,0,Courts Administration Service,Service administratif des tribunaux judiciaires
2020,Construction,Construction,AC,0,0,0,Courts Administration Service,Service administratif des tribunaux judiciaires
2019,Service,Services,TN,66,1496948.21,201330.79,Courts Administration Service,Service administratif des tribunaux judiciaires
2019,Good,Biens,TN,50,1204376.85,89687.73,Courts Administration Service,Service administratif des tribunaux judiciaires
2019,Construction,Construction,TN,1,30370.67,0,Courts Administration Service,Service administratif des tribunaux judiciaires
2019,Service,Services,TC,90,10414962.37,1785327.41,Courts Administration Service,Service administratif des tribunaux judiciaires
2019,Good,Biens,TC,65,3758844.71,6215,Courts Administration Service,Service administratif des tribunaux judiciaires
2019,Construction,Construction,TC,1,11286.12,0,Courts Administration Service,Service administratif des tribunaux judiciaires
2019,Service,Services,ST,11,510373.92,2620598.63,Courts Administration Service,Service administratif des tribunaux judiciaires
2019,Good,Biens,ST,12,452470.34,0,Courts Administration Service,Service administratif des tribunaux judiciaires
2019,Construction,Construction,ST,0,0,0,Courts Administration Service,Service administratif des tribunaux judiciaires
2019,Service,Services,OB,1,24860.0,26221.65,Courts Administration Service,Service administratif des tribunaux judiciaires
2019,Good,Biens,OB,1,20688.04,45567.25,Courts Administration Service,Service administratif des tribunaux judiciaires
2019,Construction,Construction,OB,0,0,0,Courts Administration Service,Service administratif des tribunaux judiciaires
2019,Service,Services,AC,1,41462.5,0,Courts Administration Service,Service administratif des tribunaux judiciaires
2019,Good,Biens,AC,0,0,0,Courts Administration Service,Service administratif des tribunaux judiciaires
2019,Construction,Construction,AC,0,0,0,Courts Administration Service,Service administratif des tribunaux judiciaires
2018,Service,Services,TC,62,8601610.31,1741571.59,Courts Administration Service,Service administratif des tribunaux judiciaires
2018,Good,Biens,TC,70,4049818.79,15775.44,Courts Administration Service,Service administratif des tribunaux judiciaires
